name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
Made,R,Comedy,2001,"August 31, 2001 (United States)",6.4,18000.0,Jon Favreau,Jon Favreau,Vince Vaughn,United States,5000000.0,5480653.0,Artisan Entertainment,95.0
One Night at McCool's,R,Comedy,2001,"April 27, 2001 (United States)",6.1,29000.0,Harald Zwart,Stan Seidel,Liv Tyler,United States,18000000.0,13578186.0,October Films,93.0
Dr. Dolittle 2,PG,Comedy,2001,"June 22, 2001 (United States)",4.7,42000.0,Steve Carr,Hugh Lofting,Eddie Murphy,United States,70000000.0,176104344.0,Twentieth Century Fox,87.0
Max Keeble's Big Move,PG,Comedy,2001,"October 5, 2001 (United States)",5.4,7700.0,Tim Hill,David L. Watts,Alex D. Linz,United States,25000000.0,18634654.0,Walt Disney Pictures,86.0
Kissing Jessica Stein,R,Comedy,2001,"April 5, 2002 (United States)",6.5,16000.0,Charles Herman-Wurmfeld,Heather Juergensen,Jennifer Westfeldt,United States,1000000.0,10013424.0,Fox Searchlight Pictures,97.0
Monsoon Wedding,R,Comedy,2001,"April 26, 2002 (United States)",7.4,24000.0,Mira Nair,Sabrina Dhawan,Naseeruddin Shah,India,,30787356.0,IFC Productions,114.0
The Wash,R,Comedy,2001,"November 14, 2001 (United States)",4.8,6700.0,DJ Pooh,DJ Pooh,Dr. Dre,United States,7000000.0,10229331.0,Lions Gate Films,93.0
Say It Isn't So,R,Comedy,2001,"March 23, 2001 (United States)",5.0,13000.0,J.B. Rogers,Peter Gaulke,Chris Klein,United States,25000000.0,12320393.0,Twentieth Century Fox,95.0
What's the Worst That Could Happen?,PG-13,Comedy,2001,"June 1, 2001 (United States)",5.5,15000.0,Sam Weisman,Donald E. Westlake,Martin Lawrence,United States,60000000.0,38464131.0,Metro-Goldwyn-Mayer (MGM),94.0
Head Over Heels,PG-13,Comedy,2001,"February 2, 2001 (United States)",5.5,14000.0,Mark Waters,John J. Strauss,Monica Potter,United States,14000000.0,13127022.0,Universal Pictures,86.0
Down to Earth,PG-13,Comedy,2001,"February 16, 2001 (United States)",5.4,22000.0,Chris Weitz,Elaine May,Chris Rock,Germany,49000000.0,71186502.0,3 Arts Entertainment,87.0
Two Can Play That Game,R,Comedy,2001,"September 7, 2001 (United States)",6.2,6500.0,Mark Brown,Mark Brown,Vivica A. Fox,United States,13000000.0,22391450.0,Screen Gems,90.0
Storytelling,R,Comedy,2001,"November 8, 2001 (Russia)",6.8,17000.0,Todd Solondz,Todd Solondz,Selma Blair,United States,,1318945.0,New Line Cinema,87.0
"Scotland, Pa.",R,Comedy,2001,"January 22, 2001 (United States)",6.7,4300.0,Billy Morrissette,William Shakespeare,James Le Gros,United States,,384098.0,Abandon Pictures,104.0
Tortilla Soup,PG-13,Comedy,2001,"August 31, 2001 (United States)",6.7,4500.0,Maria Ripoll,Hui-Ling Wang,Hector Elizondo,United States,,4634077.0,Samuel Goldwyn Films,102.0
Lovely & Amazing,R,Comedy,2001,"August 2, 2002 (United States)",6.8,7000.0,Nicole Holofcener,Nicole Holofcener,Catherine Keener,United States,250000.0,4677852.0,Blow Up Pictures,91.0
La CiÃ©naga,Not Rated,Comedy,2001,"April 12, 2001 (Argentina)",7.1,6100.0,Lucrecia Martel,Lucrecia Martel,Mercedes MorÃ¡n,Argentina,,270811.0,4k Films,103.0
Corky Romano,PG-13,Comedy,2001,"October 12, 2001 (United States)",4.7,13000.0,Rob Pritts,David Garrett,Chris Kattan,United States,11000000.0,25272752.0,Touchstone Pictures,86.0
Novocaine,R,Comedy,2001,"December 14, 2001 (United States)",5.8,11000.0,David Atkins,Paul Felopulos,Steve Martin,United States,8000000.0,2534372.0,Artisan Entertainment,95.0
The Curse of the Jade Scorpion,PG-13,Comedy,2001,"August 24, 2001 (United States)",6.7,38000.0,Woody Allen,Woody Allen,Greg Stebner,United States,33000000.0,18914307.0,Dreamworks Pictures,103.0
Secretary,R,Comedy,2002,"October 11, 2002 (United States)",7.0,86000.0,Steven Shainberg,Erin Cressida Wilson,James Spader,United States,4000000.0,9304609.0,Slough Pond,107.0
The Importance of Being Earnest,PG,Comedy,2002,"June 21, 2002 (United States)",6.8,22000.0,Oliver Parker,Oscar Wilde,Rupert Everett,United Kingdom,15000000.0,18009625.0,Miramax,97.0
Sweet Home Alabama,PG-13,Comedy,2002,"September 27, 2002 (United States)",6.2,105000.0,Andy Tennant,Douglas J. Eboch,Reese Witherspoon,United States,30000000.0,180622424.0,Touchstone Pictures,108.0
The Hot Chick,PG-13,Comedy,2002,"December 13, 2002 (United States)",5.5,92000.0,Tom Brady,Tom Brady,Rob Schneider,United States,,54639553.0,Touchstone Pictures,104.0
Adaptation.,R,Comedy,2002,"February 14, 2003 (United States)",7.7,183000.0,Spike Jonze,Susan Orlean,Nicolas Cage,United States,19000000.0,32801173.0,Beverly Detroit,115.0
Chicago,PG-13,Comedy,2002,"January 24, 2003 (United States)",7.2,220000.0,Rob Marshall,Bill Condon,RenÃ©e Zellweger,United States,45000000.0,306776732.0,Miramax,113.0
My Big Fat Greek Wedding,PG,Comedy,2002,"August 2, 2002 (United States)",6.6,122000.0,Joel Zwick,Nia Vardalos,Nia Vardalos,Canada,5000000.0,368744044.0,Gold Circle Films,95.0
The Sweetest Thing,R,Comedy,2002,"April 12, 2002 (United States)",5.2,56000.0,Roger Kumble,Nancy M. Pimental,Cameron Diaz,United States,43000000.0,69319426.0,Columbia Pictures,84.0
Punch-Drunk Love,R,Comedy,2002,"November 1, 2002 (United States)",7.3,152000.0,Paul Thomas Anderson,Paul Thomas Anderson,Adam Sandler,United States,25000000.0,24675714.0,New Line Cinema,95.0
Bend It Like Beckham,PG-13,Comedy,2002,"August 1, 2003 (United States)",6.6,106000.0,Gurinder Chadha,Gurinder Chadha,Parminder Nagra,United Kingdom,,76585828.0,Kintop Pictures,112.0
Van Wilder,R,Comedy,2002,"April 5, 2002 (United States)",6.4,105000.0,Walt Becker,Brent Goldberg,Ryan Reynolds,Germany,5000000.0,38275483.0,Myriad Pictures,92.0
Maid in Manhattan,PG-13,Comedy,2002,"December 13, 2002 (United States)",5.3,86000.0,Wayne Wang,John Hughes,Jennifer Lopez,United States,55000000.0,154906693.0,Revolution Studios,105.0
About a Boy,PG-13,Comedy,2002,"May 17, 2002 (United States)",7.1,176000.0,Chris Weitz,Nick Hornby,Hugh Grant,United Kingdom,30000000.0,130549455.0,Universal Pictures,101.0
40 Days and 40 Nights,R,Comedy,2002,"March 1, 2002 (United States)",5.6,72000.0,Michael Lehmann,Rob Perez,Josh Hartnett,United Kingdom,17000000.0,95146283.0,Miramax,96.0
Secret Things,Unrated,Comedy,2002,"October 16, 2002 (France)",6.1,4700.0,Jean-Claude Brisseau,Jean-Claude Brisseau,Coralie Revel,France,,234255.0,Centre national du cinÃ©ma et de l'image animÃ©e (CNC),115.0
The New Guy,PG-13,Comedy,2002,"May 10, 2002 (United States)",5.9,34000.0,Ed Decter,David Kendall,DJ Qualls,United States,13000000.0,31167388.0,Revolution Studios,88.0
Orange County,PG-13,Comedy,2002,"January 11, 2002 (United States)",6.2,48000.0,Jake Kasdan,Mike White,Colin Hanks,United States,18000000.0,43325009.0,Paramount Pictures,82.0
Mr. Deeds,PG-13,Comedy,2002,"June 28, 2002 (United States)",5.8,138000.0,Steven Brill,Clarence Budington Kelland,Adam Sandler,United States,50000000.0,171269535.0,Columbia Pictures,96.0
Crossroads,PG-13,Comedy,2002,"February 15, 2002 (United States)",3.6,39000.0,Tamra Davis,Shonda Rhimes,Britney Spears,United States,12000000.0,61141030.0,Fuzzy Bunny Films (I),93.0
Like Mike,PG,Comedy,2002,"July 3, 2002 (United States)",5.3,20000.0,John Schultz,Michael Elliot,Shad Moss,United States,30000000.0,62274780.0,Twentieth Century Fox,99.0
The Rules of Attraction,R,Comedy,2002,"October 11, 2002 (United States)",6.6,50000.0,Roger Avary,Bret Easton Ellis,James Van Der Beek,United States,4000000.0,11832822.0,Kingsgate Films,110.0
Spun,Unrated,Comedy,2002,"February 7, 2003 (Norway)",6.8,37000.0,Jonas Ãkerlund,Will De Los Santos,Jason Schwartzman,United States,2000000.0,685608.0,Muse Productions,101.0
Two Weeks Notice,PG-13,Comedy,2002,"December 20, 2002 (United States)",6.1,111000.0,Marc Lawrence,Marc Lawrence,Sandra Bullock,United States,60000000.0,199043471.0,Castle Rock Entertainment,101.0
Death to Smoochy,R,Comedy,2002,"March 29, 2002 (United States)",6.3,39000.0,Danny DeVito,Adam Resnick,Robin Williams,United Kingdom,50000000.0,8382938.0,Warner Bros.,109.0
About Schmidt,R,Comedy,2002,"January 3, 2003 (United States)",7.1,124000.0,Alexander Payne,Louis Begley,Jack Nicholson,United States,30000000.0,105834556.0,New Line Cinema,125.0
Drumline,PG-13,Comedy,2002,"December 13, 2002 (United States)",5.9,34000.0,Charles Stone III,Shawn Schepps,Nick Cannon,United States,20000000.0,57588485.0,Fox 2000 Pictures,118.0
Friday After Next,R,Comedy,2002,"November 22, 2002 (United States)",5.8,26000.0,Marcus Raboy,Ice Cube,Ice Cube,United States,10000000.0,33526835.0,Avery Pix,85.0
Swept Away,R,Comedy,2002,"October 11, 2002 (United States)",3.6,16000.0,Guy Ritchie,Guy Ritchie,Madonna,United Kingdom,10000000.0,1036520.0,Screen Gems,89.0
May,R,Comedy,2002,"April 11, 2003 (Denmark)",6.6,34000.0,Lucky McKee,Lucky McKee,Angela Bettis,United States,500000.0,264349.0,2 Loop Films,93.0
Juwanna Mann,PG-13,Comedy,2002,"June 21, 2002 (United States)",4.6,6400.0,Jesse Vaughan,Bradley Allenstein,Miguel A. NÃºÃ±ez Jr.,United States,15600000.0,13802599.0,Morgan Creek Entertainment,91.0
Serving Sara,PG-13,Comedy,2002,"August 23, 2002 (United States)",5.3,17000.0,Reginald Hudlin,Jay Scherick,Matthew Perry,Germany,29000000.0,20146150.0,FTM Productions,99.0
Igby Goes Down,R,Comedy,2002,"October 4, 2002 (United States)",6.9,32000.0,Burr Steers,Burr Steers,Kieran Culkin,United States,9000000.0,6919198.0,United Artists,98.0
Big Trouble,PG-13,Comedy,2002,"April 5, 2002 (United States)",6.5,20000.0,Barry Sonnenfeld,Dave Barry,Tim Allen,United States,40000000.0,8493890.0,Touchstone Pictures,85.0
Bubba Ho-Tep,R,Comedy,2002,"October 10, 2003 (United States)",7.0,47000.0,Don Coscarelli,Joe R. Lansdale,Bruce Campbell,United States,1000000.0,1239183.0,Silver Sphere Corporation,92.0
S1m0ne,PG-13,Comedy,2002,"August 23, 2002 (United States)",6.1,59000.0,Andrew Niccol,Andrew Niccol,Al Pacino,United States,10000000.0,19576023.0,New Line Cinema,117.0
Barbershop,PG-13,Comedy,2002,"September 13, 2002 (United States)",6.3,30000.0,Tim Story,Mark Brown,Ice Cube,United States,12000000.0,77063924.0,Metro-Goldwyn-Mayer (MGM),102.0
Boat Trip,R,Comedy,2002,"March 21, 2003 (United States)",4.9,31000.0,Mort Nathan,Mort Nathan,Cuba Gooding Jr.,United States,20000000.0,15020293.0,Motion Picture Corporation of America (MPCA),94.0
8 Women,R,Comedy,2002,"October 4, 2002 (United States)",7.1,30000.0,FranÃ§ois Ozon,FranÃ§ois Ozon,Fanny Ardant,France,,42426583.0,BIM Distribuzione,111.0
The Santa Clause 2,G,Comedy,2002,"November 1, 2002 (United States)",5.7,52000.0,Michael Lembeck,Don Rhymer,Tim Allen,United States,65000000.0,172855065.0,Walt Disney Pictures,104.0
Slackers,R,Comedy,2002,"February 1, 2002 (United States)",5.4,14000.0,Dewey Nicks,David H. Steinberg,Devon Sawa,Canada,14000000.0,6413915.0,Alliance Atlantis Communications,86.0
Sorority Boys,R,Comedy,2002,"March 22, 2002 (United States)",5.5,14000.0,Wallace Wolodarsky,Joe Jarvis,Barry Watson,United States,12000000.0,12517488.0,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",93.0
The Country Bears,G,Comedy,2002,"July 26, 2002 (United States)",4.2,5200.0,Peter Hastings,Mark Perez,Haley Joel Osment,United States,35000000.0,18012097.0,Walt Disney Pictures,88.0
The Spanish Apartment,R,Comedy,2002,"June 20, 2003 (United States)",7.3,40000.0,CÃ©dric Klapisch,CÃ©dric Klapisch,Romain Duris,France,,33272835.0,Bac Films,122.0
Pumpkin,R,Comedy,2002,"March 12, 2004 (Spain)",6.1,8600.0,Anthony Abrams,Adam Larson Broder,Christina Ricci,United States,,308552.0,American Zoetrope,113.0
Poolhall Junkies,R,Comedy,2002,"February 28, 2003 (United States)",6.9,9700.0,Mars Callahan,Mars Callahan,Mars Callahan,United States,4000000.0,563711.0,Gold Circle Films,99.0
Analyze That,R,Comedy,2002,"December 6, 2002 (United States)",5.9,83000.0,Harold Ramis,Kenneth Lonergan,Robert De Niro,United States,60000000.0,55003135.0,Warner Bros.,96.0
The Banger Sisters,R,Comedy,2002,"September 20, 2002 (United States)",5.6,15000.0,Bob Dolman,Bob Dolman,Susan Sarandon,United States,10000000.0,38068353.0,Fox Searchlight Pictures,98.0
Full Frontal,R,Comedy,2002,"August 2, 2002 (United States)",4.7,9500.0,Steven Soderbergh,Coleman Hough,Julia Roberts,United States,2000000.0,3438804.0,Miramax,101.0
Life or Something Like It,PG-13,Comedy,2002,"April 26, 2002 (United States)",5.8,24000.0,Stephen Herek,John Scott Shepherd,Angelina Jolie,United States,40000000.0,16872671.0,New Regency Productions,103.0
Sex Is Comedy,R,Comedy,2002,"June 5, 2002 (France)",5.6,2800.0,Catherine Breillat,Catherine Breillat,Anne Parillaud,France,,411830.0,Arte France CinÃ©ma,92.0
Brown Sugar,PG-13,Comedy,2002,"October 11, 2002 (United States)",6.5,8700.0,Rick Famuyiwa,Michael Elliot,Taye Diggs,United States,8000000.0,28316451.0,Fox Searchlight Pictures,109.0
Pinocchio,G,Comedy,2002,"December 25, 2002 (United States)",4.4,7900.0,Roberto Benigni,Roberto Benigni,Roberto Benigni,Italy,,44310395.0,Melampo Cinematografica,108.0
Real Women Have Curves,PG-13,Comedy,2002,"November 8, 2002 (United States)",6.9,7200.0,Patricia Cardoso,Josefina Lopez,America Ferrera,United States,3000000.0,7777790.0,HBO Films,90.0
Old School,R,Comedy,2003,"February 21, 2003 (United States)",7.1,219000.0,Todd Phillips,Court Crandall,Luke Wilson,United States,24000000.0,87135520.0,Dreamworks Pictures,88.0
Love Actually,R,Comedy,2003,"November 14, 2003 (United States)",7.6,444000.0,Richard Curtis,Richard Curtis,Hugh Grant,United Kingdom,40000000.0,245203167.0,Universal Pictures,135.0
Lost in Translation,R,Comedy,2003,"October 3, 2003 (United States)",7.7,426000.0,Sofia Coppola,Sofia Coppola,Bill Murray,United States,4000000.0,118686937.0,Focus Features,102.0
School of Rock,PG-13,Comedy,2003,"October 3, 2003 (United States)",7.1,283000.0,Richard Linklater,Mike White,Jack Black,United States,35000000.0,131095990.0,Paramount Pictures,109.0
Cheaper by the Dozen,PG,Comedy,2003,"December 25, 2003 (United States)",5.9,96000.0,Shawn Levy,Frank B. Gilbreth Jr.,Steve Martin,United States,40000000.0,190538630.0,Twentieth Century Fox,98.0
Secondhand Lions,PG,Comedy,2003,"September 19, 2003 (United States)",7.5,54000.0,Tim McCanlies,Tim McCanlies,Haley Joel Osment,United States,30000000.0,48260279.0,New Line Cinema,109.0
Scary Movie 3,PG-13,Comedy,2003,"October 24, 2003 (United States)",5.5,140000.0,David Zucker,Craig Mazin,Anna Faris,United States,48000000.0,220673217.0,Dimension Films,84.0
How to Lose a Guy in 10 Days,PG-13,Comedy,2003,"February 7, 2003 (United States)",6.4,218000.0,Donald Petrie,Michele Alexander,Kate Hudson,United States,50000000.0,177502387.0,Lynda Obst Productions,116.0
What a Girl Wants,PG,Comedy,2003,"April 4, 2003 (United States)",5.8,61000.0,Dennie Gordon,William Douglas-Home,Amanda Bynes,United States,25000000.0,50732139.0,Warner Bros.,105.0
Bruce Almighty,PG-13,Comedy,2003,"May 23, 2003 (United States)",6.7,380000.0,Tom Shadyac,Steve Koren,Jim Carrey,United States,81000000.0,484592874.0,Spyglass Entertainment,101.0
Freaky Friday,PG,Comedy,2003,"August 6, 2003 (United States)",6.2,129000.0,Mark Waters,Mary Rodgers,Jamie Lee Curtis,United States,20000000.0,160846332.0,Casual Friday Productions,97.0
Legally Blonde 2,PG-13,Comedy,2003,"July 2, 2003 (United States)",4.8,63000.0,Charles Herman-Wurmfeld,Amanda Brown,Reese Witherspoon,United States,45000000.0,124914842.0,Metro-Goldwyn-Mayer (MGM),95.0
Dickie Roberts: Former Child Star,PG-13,Comedy,2003,"September 5, 2003 (United States)",5.6,14000.0,Sam Weisman,Fred Wolf,David Spade,United States,17000000.0,23769505.0,Paramount Pictures,98.0
Anger Management,PG-13,Comedy,2003,"April 11, 2003 (United States)",6.2,207000.0,Peter Segal,David Dorfman,Jack Nicholson,United States,75000000.0,195745823.0,Revolution Studios,106.0
Something's Gotta Give,PG-13,Comedy,2003,"December 12, 2003 (United States)",6.7,115000.0,Nancy Meyers,Nancy Meyers,Jack Nicholson,United States,80000000.0,265328738.0,Columbia Pictures,128.0
Intolerable Cruelty,PG-13,Comedy,2003,"October 10, 2003 (United States)",6.2,93000.0,Joel Coen,Robert Ramsey,George Clooney,United States,60000000.0,120801243.0,Universal Pictures,100.0
Matchstick Men,PG-13,Comedy,2003,"September 12, 2003 (United States)",7.3,126000.0,Ridley Scott,Eric Garcia,Nicolas Cage,United States,62000000.0,65565672.0,Warner Bros.,116.0
Under the Tuscan Sun,PG-13,Comedy,2003,"September 26, 2003 (United States)",6.8,49000.0,Audrey Wells,Frances Mayes,Diane Lane,United States,18000000.0,58878723.0,Touchstone Pictures,113.0
American Wedding,R,Comedy,2003,"August 1, 2003 (United States)",6.3,198000.0,Jesse Dylan,Adam Herz,Jason Biggs,United States,55000000.0,232722935.0,Universal Pictures,96.0
Just Married,PG-13,Comedy,2003,"January 10, 2003 (United States)",5.5,69000.0,Shawn Levy,Sam Harper,Ashton Kutcher,United States,18000000.0,101564935.0,Twentieth Century Fox,95.0
Gigli,R,Comedy,2003,"August 1, 2003 (United States)",2.5,46000.0,Martin Brest,Martin Brest,Ben Affleck,United States,54000000.0,7266209.0,Revolution Studios,121.0
Dumb and Dumberer: When Harry Met Lloyd,PG-13,Comedy,2003,"June 13, 2003 (United States)",3.4,38000.0,Troy Miller,Peter Farrelly,Derek Richardson,United States,19000000.0,39267515.0,New Line Cinema,85.0
Daddy Day Care,PG,Comedy,2003,"May 9, 2003 (United States)",5.6,65000.0,Steve Carr,Geoff Rodkey,Eddie Murphy,United States,60000000.0,164433867.0,Revolution Studios,92.0
Duplex,PG-13,Comedy,2003,"September 26, 2003 (United States)",5.9,56000.0,Danny DeVito,Larry Doyle,Ben Stiller,Germany,40000000.0,19322135.0,Miramax,89.0
The Haunted Mansion,PG,Comedy,2003,"November 26, 2003 (United States)",5.1,44000.0,Rob Minkoff,David Berenbaum,Eddie Murphy,United States,90000000.0,182290266.0,Walt Disney Pictures,88.0
The Station Agent,R,Comedy,2003,"December 5, 2003 (United States)",7.6,68000.0,Tom McCarthy,Tom McCarthy,Peter Dinklage,United States,500000.0,8701337.0,SenArt Films,89.0
Good Bye Lenin!,R,Comedy,2003,"May 14, 2004 (United States)",7.7,140000.0,Wolfgang Becker,Bernd Lichtenberg,Daniel BrÃ¼hl,Germany,,79316957.0,X-Filme Creative Pool,121.0
Bad Santa,R,Comedy,2003,"November 26, 2003 (United States)",7.0,137000.0,Terry Zwigoff,Glenn Ficarra,Billy Bob Thornton,Germany,23000000.0,76490720.0,Columbia Pictures,92.0
Uptown Girls,PG-13,Comedy,2003,"August 15, 2003 (United States)",6.2,36000.0,Boaz Yakin,Julia Dahl,Brittany Murphy,United States,20000000.0,44617342.0,Metro-Goldwyn-Mayer (MGM),92.0
A Mighty Wind,PG-13,Comedy,2003,"May 9, 2003 (United States)",7.2,27000.0,Christopher Guest,Christopher Guest,Christopher Guest,United States,,18750246.0,Castle Rock Entertainment,91.0
Calendar Girls,PG-13,Comedy,2003,"January 1, 2004 (United States)",6.9,24000.0,Nigel Cole,Juliette Towhidi,Helen Mirren,United Kingdom,10000000.0,93400759.0,Touchstone Pictures,108.0
Kal Ho Naa Ho,Not Rated,Comedy,2003,"November 28, 2003 (India)",7.9,65000.0,Nikkhil Advani,Niranjan Iyengar,Preity Zinta,India,,13200241.0,Dharma Productions,186.0
View from the Top,PG-13,Comedy,2003,"March 21, 2003 (United States)",5.3,26000.0,Bruno Barreto,Eric Wald,Gwyneth Paltrow,United States,30000000.0,19526014.0,Miramax,87.0
Malibu's Most Wanted,PG-13,Comedy,2003,"April 18, 2003 (United States)",5.2,19000.0,John Whitesell,Fax Bahr,Jamie Kennedy,United States,15000000.0,34622504.0,Warner Bros.,86.0
Coffee and Cigarettes,R,Comedy,2003,"June 11, 2004 (United States)",7.1,61000.0,Jim Jarmusch,Jim Jarmusch,Bill Murray,United States,,7929307.0,Asmik Ace Entertainment,95.0
Stuck on You,PG-13,Comedy,2003,"December 12, 2003 (United States)",5.7,52000.0,Bobby Farrelly,Charles B. Wessler,Matt Damon,United States,55000000.0,65784503.0,Twentieth Century Fox,118.0
